column_a,column_b,column_c
3839,8.252967195000798,14737921
3841,8.253488028345904,14753281
3843,8.254008590564844,14768649
3845,8.254528881939745,14784025
3847,8.255048902752295,14799409
3849,8.255568653283746,14814801
3851,8.25608813381491,14830201
3853,8.256607344626158,14845609
3855,8.25712628599743,14861025
3857,8.257644958208228,14876449
3859,8.258163361537619,14891881
3861,8.258681496264236,14907321
3863,8.259199362666282,14922769
3865,8.259716961021523,14938225
3867,8.260234291607297,14953689
3869,8.260751354700513,14969161
3871,8.261268150577648,14984641
3873,8.261784679514752,15000129
3875,8.262300941787448,15015625
3877,8.262816937670928,15031129
3879,8.263332667439967,15046641
3881,8.263848131368906,15062161
3883,8.264363329731667,15077689
3885,8.264878262801748,15093225
3887,8.265392930852224,15108769
3889,8.265907334155747,15124321
3891,8.266421472984554,15139881
3893,8.266935347610456,15155449
3895,8.267448958304849,15171025
3897,8.26796230533871,15186609
3899,8.268475388982598,15202201
3901,8.268988209506656,15217801
3903,8.269500767180615,15233409
3905,8.270013062273787,15249025
3907,8.27052509505507,15264649
3909,8.271036865792954,15280281
3911,8.271548374755515,15295921
3913,8.272059622210412,15311569
3915,8.272570608424903,15327225
3917,8.27308133366583,15342889
3919,8.273591798199632,15358561
3921,8.27410200229233,15374241
3923,8.274611946209552,15389929
3925,8.275121630216509,15405625
3927,8.27563105457801,15421329
3929,8.27614021955846,15437041
3931,8.27664912542186,15452761
3933,8.27715777243181,15468489
3935,8.277666160851503,15484225
3937,8.278174290943738,15499969
3939,8.278682162970906,15515721
3941,8.279189777195004,15531481
3943,8.279697133877628,15547249
3945,8.280204233279974,15563025
3947,8.280711075662847,15578809
3949,8.28121766128665,15594601
3951,8.281723990411392,15610401
3953,8.282230063296685,15626209
3955,8.282735880201754,15642025
3957,8.283241441385425,15657849
3959,8.28374674710613,15673681
3961,8.284251797621916,15689521
3963,8.284756593190435,15705369
3965,8.285261134068948,15721225
3967,8.28576542051433,15737089
3969,8.286269452783065,15752961
3971,8.286773231131251,15768841
3973,8.287276755814599,15784729
3975,8.287780027088433,15800625
3977,8.28828304520769,15816529
3979,8.288785810426928,15832441
3981,8.289288323000317,15848361
3983,8.289790583181643,15864289
3985,8.290292591224315,15880225
3987,8.290794347381356,15896169
3989,8.291295851905407,15912121
3991,8.291797105048733,15928081
3993,8.292298107063221,15944049
3995,8.292798858200374,15960025
3997,8.293299358711323,15976009
3999,8.293799608846818,15992001
4001,8.294299608857235,16008001
4003,8.294799358992574,16024009
4005,8.29529885950246,16040025
4007,8.295798110636145,16056049
4009,8.296297112642508,16072081
4011,8.296795865770052,16088121
4013,8.297294370266917,16104169
4015,8.297792626380861,16120225
4017,8.298290634359283,16136289
4019,8.2987883944492,16152361
4021,8.299285906897275,16168441
4023,8.299783171949787,16184529
4025,8.300280189852664,16200625
4027,8.300776960851454,16216729
4029,8.301273485191347,16232841
4031,8.301769763117166,16248961
4033,8.302265794873367,16265089
4035,8.302761580704049,16281225
4037,8.30325712085294,16297369
4039,8.303752415563412,16313521
4041,8.304247465078474,16329681
4043,8.304742269640771,16345849
4045,8.305236829492593,16362025
4047,8.305731144875866,16378209
4049,8.30622521603216,16394401
4051,8.30671904320269,16410601
4053,8.307212626628308,16426809
4055,8.307705966549513,16443025
4057,8.308199063206446,16459249
4059,8.308691916838898,16475481
4061,8.309184527686298,16491721
4063,8.309676895987726,16507969
4065,8.310169021981912,16524225
4067,8.310660905907225,16540489
4069,8.31115254800169,16556761
4071,8.31164394850298,16573041
4073,8.312135107648412,16589329
4075,8.312626025674962,16605625
4077,8.313116702819253,16621929
4079,8.313607139317558,16638241
4081,8.314097335405807,16654561
4083,8.314587291319576,16670889
4085,8.315077007294104,16687225
4087,8.315566483564277,16703569
4089,8.316055720364643,16719921
4091,8.316544717929398,16736281
4093,8.317033476492403,16752649
4095,8.31752199628717,16769025
4097,8.318010277546872,16785409
4099,8.318498320504338,16801801
4101,8.31898612539206,16818201
4103,8.319473692442186,16834609
4105,8.31996102188653,16851025
4107,8.320448113956559,16867449
4109,8.32093496888341,16883881
4111,8.321421586897879,16900321
4113,8.321907968230423,16916769
4115,8.32239411311117,16933225
4117,8.322880021769905,16949689
4119,8.323365694436081,16966161
4121,8.323851131338817,16982641
4123,8.3243363327069,16999129
4125,8.324821298768782,17015625
4127,8.325306029752582,17032129
4129,8.32579052588609,17048641
4131,8.326274787396764,17065161
4133,8.326758814511733,17081689
4135,8.327242607457793,17098225
4137,8.327726166461412,17114769
4139,8.328209491748732,17131321
4141,8.328692583545568,17147881
4143,8.329175442077402,17164449
4145,8.329658067569396,17181025
4147,8.330140460246382,17197609
4149,8.330622620332868,17214201
4151,8.33110454805304,17230801
4153,8.331586243630754,17247409
4155,8.332067707289548,17264025
4157,8.332548939252638,17280649
4159,8.33302993974291,17297281
4161,8.333510708982942,17313921
4163,8.333991247194975,17330569
4165,8.334471554600944,17347225
4167,8.334951631422454,17363889
4169,8.335431477880796,17380561
4171,8.335911094196945,17397241
4173,8.336390480591552,17413929
4175,8.336869637284956,17430625
4177,8.337348564497175,17447329
4179,8.337827262447915,17464041
4181,8.338305731356565,17480761
4183,8.338783971442199,17497489
4185,8.339261982923576,17514225
4187,8.339739766019143,17530969
4189,8.340217320947035,17547721
4191,8.340694647925071,17564481
4193,8.341171747170762,17581249
4195,8.341648618901306,17598025
4197,8.34212526333359,17614809
4199,8.342601680684194,17631601
4201,8.343077871169383,17648401
4203,8.343553835005117,17665209
4205,8.344029572407049,17682025
4207,8.344505083590521,17698849
4209,8.344980368770571,17715681
4211,8.345455428161928,17732521
4213,8.345930261979017,17749369
4215,8.346404870435956,17766225
4217,8.34687925374656,17783089
4219,8.347353412124338,17799961
4221,8.347827345782498,17816841
4223,8.348301054933943,17833729
4225,8.348774539791274,17850625
4227,8.34924780056679,17867529
4229,8.34972083747249,17884441
4231,8.350193650720067,17901361
4233,8.350666240520924,17918289
4235,8.351138607086154,17935225
4237,8.351610750626559,17952169
4239,8.352082671352637,17969121
4241,8.352554369474591,17986081
4243,8.353025845202325,18003049
4245,8.353497098745448,18020025
4247,8.353968130313271,18037009
4249,8.354438940114811,18054001
4251,8.35490952835879,18071001
4253,8.355379895253634,18088009
4255,8.355850041007475,18105025
4257,8.356319965828153,18122049
4259,8.356789669923213,18139081
4261,8.357259153499912,18156121
4263,8.35772841676521,18173169
4265,8.35819745992578,18190225
4267,8.358666283188,18207289
4269,8.359134886757962,18224361
4271,8.359603270841466,18241441
4273,8.360071435644025,18258529
4275,8.360539381370861,18275625
4277,8.361007108226909,18292729
4279,8.361474616416817,18309841
4281,8.361941906144946,18326961
4283,8.36240897761537,18344089
4285,8.36287583103188,18361225
4287,8.363342466597977,18378369
4289,8.36380888451688,18395521
4291,8.364275084991524,18412681
4293,8.36474106822456,18429849
4295,8.365206834418355,18447025
4297,8.365672383774996,18464209
4299,8.366137716496281,18481401
4301,8.366602832783736,18498601
4303,8.3670677328386,18515809
4305,8.367532416861831,18533025
4307,8.36799688505411,18550249
4309,8.368461137615839,18567481
4311,8.368925174747135,18584721
4313,8.369388996647842,18601969
4315,8.36985260351753,18619225
4317,8.370315995555478,18636489
4319,8.3707791729607,18653761
4321,8.371242135931933,18671041
4323,8.371704884667631,18688329
4325,8.37216741936598,18705625
4327,8.372629740224884,18722929
4329,8.37309184744198,18740241
4331,8.373553741214627,18757561
4333,8.374015421739909,18774889
4335,8.374476889214643,18792225
4337,8.374938143835367,18809569
4339,8.37539918579835,18826921
4341,8.375860015299594,18844281
4343,8.376320632534823,18861649
4345,8.376781037699493,18879025
4347,8.377241230988792,18896409
4349,8.37770121259764,18913801
4351,8.37816098272068,18931201
4353,8.378620541552298,18948609
4355,8.379079889286603,18966025
4357,8.379539026117442,18983449
4359,8.379997952238393,19000881
4361,8.380456667842767,19018321
4363,8.38091517312361,19035769
4365,8.381373468273702,19053225
4367,8.381831553485561,19070689
4369,8.382289428951436,19088161
4371,8.382747094863314,19105641
4373,8.38320455141292,19123129
4375,8.383661798791715,19140625
4377,8.384118837190895,19158129
4379,8.384575666801398,19175641
4381,8.385032287813898,19193161
4383,8.38548870041881,19210689
4385,8.385944904806284,19228225
4387,8.386400901166214,19245769
4389,8.386856689688234,19263321
4391,8.387312270561717,19280881
4393,8.38776764397578,19298449
4395,8.388222810119277,19316025
4397,8.388677769180811,19333609
4399,8.389132521348719,19351201
4401,8.38958706681109,19368801
4403,8.390041405755754,19386409
4405,8.39049553837028,19404025
4407,8.390949464841986,19421649
4409,8.391403185357937,19439281
4411,8.39185670010494,19456921
4413,8.392310009269547,19474569
4415,8.392763113038061,19492225
4417,8.393216011596527,19509889
4419,8.39366870513074,19527561
4421,8.394121193826242,19545241
4423,8.394573477868327,19562929
4425,8.39502555744203,19580625
4427,8.395477432732141,19598329
4429,8.395929103923198,19616041
4431,8.39638057119949,19633761
4433,8.396831834745054,19651489
4435,8.39728289474368,19669225
4437,8.39773375137891,19686969
4439,8.398184404834035,19704721
4441,8.398634855292102,19722481
4443,8.399085102935908,19740249
4445,8.399535147948004,19758025
4447,8.399984990510696,19775809
4449,8.400434630806041,19793601
4451,8.400884069015854,19811401
4453,8.401333305321703,19829209
4455,8.40178233990491,19847025
4457,8.402231172946555,19864849
4459,8.402679804627477,19882681
4461,8.403128235128264,19900521
4463,8.40357646462927,19918369
4465,8.4040244933106,19936225
4467,8.404472321352118,19954089
4469,8.404919948933452,19971961
4471,8.405367376233981,19989841
4473,8.405814603432848,20007729
4475,8.406261630708956,20025625
4477,8.406708458240965,20043529
4479,8.4071550862073,20061441
4481,8.407601514786142,20079361
4483,8.40804774415544,20097289
4485,8.408493774492896,20115225
4487,8.408939605975984,20133169
4489,8.409385238781931,20151121
4491,8.409830673087738,20169081
4493,8.41027590907016,20187049
4495,8.410720946905721,20205025
4497,8.411165786770708,20223009
4499,8.411610428841172,20241001
4501,8.412054873292933,20259001
4503,8.412499120301572,20277009
4505,8.412943170042439,20295025
4507,8.413387022690648,20313049
4509,8.413830678421084,20331081
4511,8.414274137408396,20349121
4513,8.414717399827001,20367169
4515,8.415160465851086,20385225
4517,8.415603335654604,20403289
4519,8.41604600941128,20421361
4521,8.416488487294606,20439441
4523,8.416930769477844,20457529
4525,8.417372856134026,20475625
4527,8.417814747435958,20493729
4529,8.418256443556213,20511841
4531,8.418697944667139,20529961
4533,8.41913925094085,20548089
4535,8.419580362549237,20566225
4537,8.420021279663963,20584369
4539,8.420462002456466,20602521
4541,8.420902531097951,20620681
4543,8.421342865759403,20638849
4545,8.421783006611578,20657025
4547,8.42222295382501,20675209
4549,8.422662707570003,20693401
4551,8.423102268016642,20711601
4553,8.423541635334782,20729809
4555,8.423980809694058,20748025
4557,8.424419791263883,20766249
4559,8.424858580213442,20784481
4561,8.4252971767117,20802721
4563,8.425735580927402,20820969
4565,8.426173793029069,20839225
4567,8.426611813185,20857489
4569,8.427049641563272,20875761
4571,8.427487278331744,20894041
4573,8.427924723658055,20912329
4575,8.428361977709622,20930625
4577,8.428799040653642,20948929
4579,8.429235912657095,20967241
4581,8.429672593886743,20985561
4583,8.430109084509125,21003889
4585,8.430545384690566,21022225
4587,8.430981494597171,21040569
4589,8.431417414394833,21058921
4591,8.431853144249223,21077281
4593,8.432288684325794,21095649
4595,8.432724034789787,21114025
4597,8.433159195806228,21132409
4599,8.433594167539924,21150801
4601,8.434028950155469,21169201
4603,8.434463543817241,21187609
4605,8.434897948689407,21206025
4607,8.435332164935916,21224449
4609,8.435766192720509,21242881
4611,8.436200032206706,21261321
4613,8.43663368355782,21279769
4615,8.437067146936952,21298225
4617,8.43750042250699,21316689
4619,8.437933510430605,21335161
4621,8.438366410870266,21353641
4623,8.438799123988225,21372129
4625,8.439231649946526,21390625
4627,8.439663988907,21409129
4629,8.44009614103127,21427641
4631,8.440528106480752,21446161
4633,8.440959885416648,21464689
4635,8.441391477999955,21483225
4637,8.441822884391462,21501769
4639,8.442254104751743,21520321
4641,8.442685139241176,21538881
4643,8.443115988019922,21557449
4645,8.443546651247939,21576025
4647,8.443977129084978,21594609
4649,8.444407421690585,21613201
4651,8.444837529224097,21631801
4653,8.445267451844648,21650409
4655,8.445697189711167,21669025
4657,8.446126742982377,21687649
4659,8.446556111816797,21706281
4661,8.446985296372741,21724921
4663,8.44741429680832,21743569
4665,8.447843113281444,21762225
4667,8.448271745949816,21780889
4669,8.448700194970938,21799561
4671,8.449128460502108,21818241
4673,8.449556542700426,21836929
4675,8.449984441722787,21855625
4677,8.450412157725886,21874329
4679,8.450839690866216,21893041
4681,8.45126704130007,21911761
4683,8.451694209183541,21930489
4685,8.452121194672523,21949225
4687,8.452547997922705,21967969
4689,8.452974619089586,21986721
4691,8.453401058328458,22005481
4693,8.453827315794417,22024249
4695,8.454253391642363,22043025
4697,8.454679286026995,22061809
4699,8.455104999102815,22080601
4701,8.45553053102413,22099401
4703,8.455955881945048,22118209
4705,8.45638105201948,22137025
4707,8.456806041401142,22155849
4709,8.457230850243555,22174681
4711,8.45765547870004,22193521
4713,8.45807992692373,22212369
4715,8.458504195067558,22231225
4717,8.458928283284262,22250089
4719,8.459352191726387,22268961
4721,8.459775920546287,22287841
4723,8.460199469896118,22306729
4725,8.460622839927844,22325625
4727,8.461046030793236,22344529
4729,8.461469042643875,22363441
4731,8.461891875631148,22382361
4733,8.462314529906248,22401289
4735,8.462737005620179,22420225
4737,8.463159302923751,22439169
4739,8.463581421967588,22458121
4741,8.464003362902119,22477081
4743,8.464425125877582,22496049
4745,8.464846711044029,22515025
4747,8.465268118551318,22534009
4749,8.465689348549121,22553001
4751,8.46611040118692,22572001
4753,8.46653127661401,22591009
4755,8.46695197497949,22610025
4757,8.467372496432281,22629049
4759,8.46779284112111,22648081
4761,8.46821300919452,22667121
4763,8.46863300080086,22686169
4765,8.469052816088302,22705225
4767,8.469472455204826,22724289
4769,8.469891918298224,22743361
4771,8.470311205516108,22762441
4773,8.470730317005897,22781529
4775,8.471149252914831,22800625
4777,8.471568013389962,22819729
4779,8.471986598578159,22838841
4781,8.472405008626103,22857961
4783,8.472823243680297,22877089
4785,8.473241303887054,22896225
4787,8.473659189392508,22915369
4789,8.47407690034261,22934521
4791,8.474494436883122,22953681
4793,8.474911799159631,22972849
4795,8.475328987317539,22992025
4797,8.475746001502063,23011209
4799,8.476162841858246,23030401
4801,8.476579508530941,23049601
4803,8.476996001664824,23068809
4805,8.477412321404392,23088025
4807,8.47782846789396,23107249
4809,8.478244441277663,23126481
4811,8.478660241699453,23145721
4813,8.47907586930311,23164969
4815,8.479491324232226,23184225
4817,8.479906606630221,23203489
4819,8.480321716640333,23222761
4821,8.480736654405622,23242041
4823,8.481151420068972,23261329
4825,8.481566013773087,23280625
4827,8.481980435660493,23299929
4829,8.482394685873542,23319241
4831,8.482808764554406,23338561
4833,8.483222671845084,23357889
4835,8.483636407887394,23377225
4837,8.484049972822984,23396569
4839,8.48446336679332,23415921
4841,8.484876589939695,23435281
4843,8.48528964240323,23454649
4845,8.485702524324866,23474025
4847,8.486115235845377,23493409
4849,8.486527777105353,23512801
4851,8.486940148245216,23532201
4853,8.487352349405215,23551609
4855,8.487764380725425,23571025
4857,8.488176242345745,23590449
4859,8.488587934405903,23609881
4861,8.488999457045455,23629321
4863,8.489410810403786,23648769
4865,8.489821994620105,23668225
4867,8.490233009833455,23687689
4869,8.4906438561827,23707161
4871,8.491054533806542,23726641
4873,8.491465042843506,23746129
4875,8.491875383431948,23765625
4877,8.492285555710053,23785129
4879,8.492695559815838,23804641
4881,8.493105395887147,23824161
4883,8.49351506406166,23843689
4885,8.493924564476883,23863225
4887,8.494333897270154,23882769
4889,8.494743062578646,23902321
4891,8.495152060539358,23921881
4893,8.495560891289124,23941449
4895,8.49596955496461,23961025
4897,8.496378051702317,23980609
4899,8.496786381638575,24000201
4901,8.497194544909547,24019801
4903,8.497602541651233,24039409
4905,8.498010371999463,24059025
4907,8.498418036089904,24078649
4909,8.498825534058053,24098281
4911,8.499232866039245,24117921
4913,8.499640032168648,24137569
4915,8.500047032581268,24157225
4917,8.50045386741194,24176889
4919,8.50086053679534,24196561
4921,8.501267040865978,24216241
4923,8.5016733797582,24235929
4925,8.502079553606189,24255625
4927,8.502485562543963,24275329
4929,8.502891406705377,24295041
4931,8.503297086224126,24314761
4933,8.503702601233739,24334489
4935,8.504107951867582,24354225
4937,8.504513138258863,24373969
4939,8.504918160540624,24393721
4941,8.50532301884575,24413481
4943,8.505727713306959,24433249
4945,8.506132244056813,24453025
4947,8.506536611227709,24472809
4949,8.506940814951886,24492601
4951,8.507344855361422,24512401
4953,8.507748732588238,24532209
4955,8.508152446764088,24552025
4957,8.508555998020574,24571849
4959,8.508959386489133,24591681
4961,8.509362612301048,24611521
4963,8.50976567558744,24631369
4965,8.510168576479273,24651225
4967,8.51057131510735,24671089
4969,8.51097389160232,24690961
4971,8.511376306094673,24710841
4973,8.511778558714738,24730729
4975,8.512180649592693,24750625
4977,8.512582578858554,24770529
4979,8.512984346642183,24790441
4981,8.513385953073284,24810361
4983,8.513787398281405,24830289
4985,8.514188682395938,24850225
4987,8.514589805546123,24870169
4989,8.514990767861038,24890121
4991,8.515391569469609,24910081
4993,8.51579221050061,24930049
4995,8.516192691082654,24950025
4997,8.516593011344206,24970009
4999,8.51699317141357,24990001
5001,8.517393171418904,25010001
5003,8.517793011488205,25030009
5005,8.518192691749322,25050025
5007,8.518592212329946,25070049
5009,8.518991573357617,25090081
5011,8.519390774959724,25110121
5013,8.519789817263504,25130169
5015,8.520188700396035,25150225
5017,8.520587424484253,25170289
5019,8.520985989654934,25190361
5021,8.521384396034705,25210441
5023,8.521782643750045,25230529
5025,8.522180732927277,25250625
5027,8.522578663692576,25270729
5029,8.522976436171964,25290841
5031,8.523374050491318,25310961
5033,8.52377150677636,25331089
5035,8.524168805152662,25351225
5037,8.52456594574565,25371369
5039,8.524962928680598,25391521
5041,8.525359754082631,25411681
5043,8.525756422076725,25431849
5045,8.52615293278771,25452025
5047,8.526549286340263,25472209
5049,8.526945482858915,25492401
5051,8.527341522468053,25512601
5053,8.527737405291909,25532809
5055,8.528133131454572,25553025
5057,8.528528701079983,25573249
5059,8.528924114291936,25593481
5061,8.529319371214077,25613721
5063,8.529714471969909,25633969
5065,8.530109416682784,25654225
5067,8.53050420547591,25674489
5069,8.53089883847235,25694761
5071,8.531293315795018,25715041
5073,8.53168763756669,25735329
5075,8.532081803909987,25755625
5077,8.532475814947395,25775929
5079,8.532869670801245,25796241
5081,8.533263371593732,25816561
5083,8.533656917446903,25836889
5085,8.53405030848266,25857225
5087,8.534443544822764,25877569
5089,8.534836626588833,25897921
5091,8.535229553902337,25918281
5093,8.535622326884605,25938649
5095,8.536014945656826,25959025
5097,8.536407410340042,25979409
5099,8.536799721055155,25999801
5101,8.537191877922927,26020201
5103,8.537583881063972,26040609
5105,8.537975730598767,26061025
5107,8.538367426647644,26081449
5109,8.538758969330798,26101881
5111,8.53915035876828,26122321
5113,8.53954159508,26142769
5115,8.539932678385727,26163225
5117,8.540323608805092,26183689
5119,8.540714386457584,26204161
5121,8.54110501146255,26224641
5123,8.541495483939203,26245129
5125,8.54188580400661,26265625
5127,8.5422759717837,26286129
5129,8.542665987389269,26306641
5131,8.543055850941965,26327161
5133,8.543445562560303,26347689
5135,8.543835122362658,26368225
5137,8.544224530467268,26388769
5139,8.54461378699223,26409321
5141,8.545002892055505,26429881
5143,8.545391845774915,26450449
5145,8.545780648268149,26471025
5147,8.546169299652755,26491609
5149,8.546557800046141,26512201
5151,8.546946149565585,26532801
5153,8.547334348328224,26553409
5155,8.54772239645106,26574025
5157,8.548110294050959,26594649
5159,8.54849804124465,26615281
5161,8.548885638148727,26635921
5163,8.54927308487965,26656569
5165,8.549660381553739,26677225
5167,8.550047528287184,26697889
5169,8.550434525196039,26718561
5171,8.550821372396221,26739241
5173,8.551208070003515,26759929
5175,8.55159461813357,26780625
5177,8.551981016901902,26801329
5179,8.552367266423891,26822041
5181,8.552753366814787,26842761
5183,8.553139318189707,26863489
5185,8.553525120663627,26884225
5187,8.553910774351401,26904969
5189,8.55429627936774,26925721
5191,8.55468163582723,26946481
5193,8.555066843844319,26967249
5195,8.555451903533328,26988025
5197,8.555836815008442,27008809
5199,8.556221578383715,27029601
5201,8.556606193773073,27050401
5203,8.556990661290303,27071209
5205,8.557374981049069,27092025
5207,8.557759153162898,27112849
5209,8.558143177745192,27133681
5211,8.558527054909215,27154521
5213,8.558910784768106,27175369
5215,8.559294367434873,27196225
5217,8.559677803022392,27217089
5219,8.560061091643414,27237961
5221,8.560444233410552,27258841
5223,8.560827228436299,27279729
5225,8.561210076833012,27300625
5227,8.561592778712923,27321529
5229,8.56197533418813,27342441
5231,8.562357743370612,27363361
5233,8.562740006372207,27384289
5235,8.563122123304638,27405225
5237,8.563504094279487,27426169
5239,8.56388591940822,27447121
5241,8.564267598802166,27468081
5243,8.564649132572534,27489049
5245,8.565030520830398,27510025
5247,8.565411763686711,27531009
5249,8.5657928612523,27552001
5251,8.566173813637858,27573001
5253,8.566554620953962,27594009
5255,8.566935283311052,27615025
5257,8.567315800819449,27636049
5259,8.567696173589344,27657081
5261,8.568076401730806,27678121
5263,8.56845648535378,27699169
5265,8.568836424568076,27720225
5267,8.569216219483389,27741289
5269,8.569595870209286,27762361
5271,8.569975376855206,27783441
5273,8.57035473953047,27804529
5275,8.570733958344267,27825625
5277,8.571113033405668,27846729
5279,8.571491964823617,27867841
5281,8.571870752706934,27888961
5283,8.572249397164315,27910089
5285,8.572627898304338,27931225
5287,8.57300625623545,27952369
5289,8.57338447106598,27973521
5291,8.57376254290413,27994681
5293,8.574140471857987,28015849
5295,8.574518258035507,28037025
5297,8.574895901544526,28058209
5299,8.575273402492762,28079401
5301,8.575650760987806,28100601
5303,8.57602797713713,28121809
5305,8.576405051048084,28143025
5307,8.576781982827894,28164249
5309,8.57715877258367,28185481
5311,8.577535420422398,28206721
5313,8.577911926450943,28227969
5315,8.57828829077605,28249225
5317,8.57866451350434,28270489
5319,8.579040594742317,28291761
5321,8.579416534596369,28313041
5323,8.579792333172758,28334329
5325,8.580167990577626,28355625
5327,8.580543506917,28376929
5329,8.580918882296782,28398241
5331,8.581294116822761,28419561
5333,8.581669210600602,28440889
5335,8.582044163735853,28462225
5337,8.582418976333944,28483569
5339,8.582793648500186,28504921
5341,8.58316818033977,28526281
5343,8.583542571957771,28547649
5345,8.583916823459145,28569025
5347,8.584290934948731,28590409
5349,8.58466490653125,28611801
5351,8.585038738311304,28633201
5353,8.585412430393381,28654609
5355,8.585785982881848,28676025
5357,8.58615939588096,28697449
5359,8.58653266949485,28718881
5361,8.586905803827538,28740321
5363,8.587278798982926,28761769
5365,8.587651655064798,28783225
5367,8.588024372176829,28804689
5369,8.58839695042257,28826161
5371,8.58876938990546,28847641
5373,8.589141690728821,28869129
5375,8.589513852995864,28890625
5377,8.589885876809678,28912129
5379,8.590257762273243,28933641
5381,8.59062950948942,28955161
5383,8.591001118560957,28976689
5385,8.591372589590488,28998225
5387,8.591743922680534,29019769
5389,8.592115117933497,29041321
5391,8.592486175451668,29062881
5393,8.592857095337227,29084449
5395,8.593227877692234,29106025
5397,8.593598522618644,29127609
5399,8.593969030218288,29149201
5401,8.594339400592892,29170801
5403,8.594709633844065,29192409
5405,8.595079730073309,29214025
5407,8.595449689382004,29235649
5409,8.595819511871428,29257281
5411,8.596189197642735,29278921
5413,8.596558746796978,29300569
5415,8.596928159435091,29322225
5417,8.597297435657898,29343889
5419,8.597666575566114,29365561
5421,8.598035579260339,29387241
5423,8.59840444684106,29408929
5425,8.59877317840866,29430625
5427,8.599141774063405,29452329
5429,8.599510233905452,29474041
5431,8.599878558034845,29495761
5433,8.600246746551523,29517489
5435,8.60061479955531,29539225
5437,8.600982717145921,29560969
5439,8.60135049942296,29582721
5441,8.601718146485926,29604481
5443,8.6020856584342,29626249
5445,8.602453035367061,29648025
5447,8.602820277383675,29669809
5449,8.603187384583098,29691601
5451,8.603554357064281,29713401
5453,8.60392119492606,29735209
5455,8.604287898267172,29757025
5457,8.604654467186231,29778849
5459,8.605020901781758,29800681
5461,8.605387202152153,29822521
5463,8.605753368395717,29844369
5465,8.60611940061064,29866225
5467,8.606485298894999,29888089
5469,8.606851063346772,29909961
5471,8.607216694063826,29931841
5473,8.607582191143917,29953729
5475,8.607947554684701,29975625
5477,8.608312784783722,29997529
5479,8.608677881538416,30019441
5481,8.609042845046117,30041361
5483,8.609407675404048,30063289
5485,8.609772372709331,30085225
5487,8.610136937058975,30107169
5489,8.610501368549889,30129121
5491,8.610865667278873,30151081
5493,8.61122983334262,30173049
5495,8.611593866837723,30195025
5497,8.61195776786066,30217009
5499,8.612321536507814,30239001
5501,8.612685172875459,30261001
5503,8.613048677059759,30283009
5505,8.61341204915678,30305025
5507,8.613775289262481,30327049
5509,8.614138397472717,30349081
5511,8.614501373883236,30371121
5513,8.614864218589684,30393169
5515,8.615226931687603,30415225
5517,8.61558951327243,30437289
5519,8.615951963439501,30459361
5521,8.616314282284044,30481441
5523,8.616676469901188,30503529
5525,8.617038526385954,30525625
5527,8.617400451833262,30547729
5529,8.617762246337932,30569841
5531,8.618123909994678,30591961
5533,8.618485442898109,30614089
5535,8.618846845142738,30636225
5537,8.619208116822968,30658369
5539,8.619569258033104,30680521
5541,8.61993026886735,30702681
5543,8.620291149419804,30724849
5545,8.620651899784468,30747025
5547,8.621012520055235,30769209
5549,8.621373010325902,30791401
5551,8.621733370690162,30813601
5553,8.622093601241607,30835809
5555,8.62245370207373,30858025
5557,8.622813673279921,30880249
5559,8.62317351495347,30902481
5561,8.623533227187563,30924721
5563,8.623892810075294,30946969
5565,8.624252263709645,30969225
5567,8.624611588183507,30991489
5569,8.624970783589669,31013761
5571,8.625329850020815,31036041
5573,8.625688787569537,31058329
5575,8.62604759632832,31080625
5577,8.626406276389554,31102929
5579,8.626764827845529,31125241
5581,8.627123250788433,31147561
5583,8.62748154531036,31169889
5585,8.6278397115033,31192225
5587,8.628197749459149,31214569
5589,8.628555659269699,31236921
5591,8.628913441026645,31259281
5593,8.629271094821588,31281649
5595,8.629628620746026,31304025
5597,8.62998601889136,31326409
5599,8.630343289348893,31348801
5601,8.630700432209832,31371201
5603,8.631057447565285,31393609
5605,8.63141433550626,31416025
5607,8.631771096123673,31438449
5609,8.632127729508337,31460881
5611,8.632484235750972,31483321
5613,8.6328406149422,31505769
5615,8.633196867172543,31528225
5617,8.633552992532433,31550689
5619,8.633908991112198,31573161
5621,8.634264863002075,31595641
5623,8.634620608292202,31618129
5625,8.63497622707262,31640625
5627,8.635331719433278,31663129
5629,8.635687085464026,31685641
5631,8.636042325254618,31708161
5633,8.636397438894713,31730689
5635,8.636752426473876,31753225
5637,8.637107288081575,31775769
5639,8.637462023807181,31798321
5641,8.637816633739977,31820881
5643,8.63817111796914,31843449
5645,8.638525476583762,31866025
5647,8.638879709672837,31888609
5649,8.639233817325263,31911201
5651,8.639587799629844,31933801
5653,8.63994165667529,31956409
5655,8.640295388550221,31979025
5657,8.640648995343156,32001649
5659,8.641002477142523,32024281
5661,8.64135583403666,32046921
5663,8.641709066113805,32069569
5665,8.642062173462106,32092225
5667,8.64241515616962,32114889
5669,8.642768014324304,32137561
5671,8.643120748014027,32160241
5673,8.643473357326567,32182929
5675,8.643825842349603,32205625
5677,8.644178203170727,32228329
5679,8.644530439877432,32251041
5681,8.644882552557126,32273761
5683,8.645234541297121,32296489
5685,8.645586406184636,32319225
5687,8.645938147306799,32341969
5689,8.646289764750648,32364721
5691,8.646641258603124,32387481
5693,8.646992628951082,32410249
5695,8.647343875881283,32433025
5697,8.647694999480395,32455809
5699,8.648045999835,32478601
5701,8.648396877031582,32501401
